Ngày,KL mua khớp lệnh (CP),GT mua khớp lệnh (nghìn VND),KL bán khớp lệnh (CP),GT bán khớp lệnh (nghìn VND),KL mua thỏa thuận (CP),GT mua thỏa thuận (nghìn VND),KL bán thỏa thuận (CP),GT bán thỏa thuận (nghìn VND)
11/07/2017,9.026.740,"284.545.132,00",4.244.510,"146.145.408,00",2.214.440,"141.949.636,00",1.164.440,"117.889.636,00"
11/06/2017,6.006.690,"212.351.449,00",5.819.190,"198.889.534,00",14.359.022,"1.591.375.805,00",19.176.801,"2.447.754.809,00"
11/03/2017,12.038.760,"332.698.609,00",5.992.790,"192.769.688,00",7.259.370,"165.980.449,00",5.730.840,"110.379.134,00"
11/02/2017,8.412.760,"282.875.312,00",6.229.470,"160.439.526,00",2.094.180,"33.872.040,00",2.054.180,"32.992.040,00"
11/01/2017,10.583.980,"386.124.961,00",10.378.650,"343.402.775,00",7.805.600,"241.386.922,00",3.107.365,"71.300.067,00"
10/31/2017,9.575.250,"323.428.964,00",6.955.080,"294.523.864,00",4.827.310,"112.881.758,00",2.205.300,"75.184.953,00"
10/30/2017,7.722.350,"302.897.443,00",6.043.890,"197.454.662,00",14.235.540,"359.459.471,00",7.435.540,"252.129.971,00"
10/27/2017,3.526.710,"146.730.507,00",5.372.480,"137.625.310,00",6.750.000,"94.702.700,00",630.000,"22.827.900,00"
10/26/2017,3.787.530,"184.181.069,00",7.256.030,"184.068.950,00",1.437.636,"198.233.878,00",784.139,"98.892.333,00"
10/25/2017,3.899.120,"152.103.879,00",6.344.970,"193.624.116,00",13.060.145,"615.419.430,00",5.354.568,"403.969.242,00"
10/24/2017,10.277.660,"271.364.643,00",7.438.750,"227.187.190,00",20.493.706,"2.836.777.080,00",22.790.796,"2.875.270.075,00"
10/23/2017,5.801.050,"205.433.859,00",4.496.950,"145.368.469,00",3.708.170,"119.043.880,00",1.981.670,"186.504.280,00"
10/20/2017,6.050.880,"180.687.182,00",6.384.300,"180.857.697,00",2.710.010,"164.485.400,00",2.349.016,"245.908.791,00"
10/19/2017,3.994.610,"143.043.400,00",8.581.080,"252.142.580,00",1.120.000,"20.176.600,00",2.120.000,"32.921.600,00"
10/18/2017,9.122.800,"264.004.269,00",7.625.140,"231.418.302,00",1.919.326,"131.719.096,00",3.399.326,"150.639.496,00"
10/17/2017,4.586.710,"154.167.419,00",5.486.880,"185.955.207,00",4.777.160,"171.711.525,00",3.577.160,"155.669.925,00"
10/16/2017,4.841.990,"199.214.290,00",5.147.230,"245.797.427,00",10.983.900,"271.416.899,00",583.900,"30.545.399,00"
10/13/2017,2.782.530,"107.528.993,00",4.956.810,"174.291.447,00",849.460,"73.262.569,00",453.000,"35.909.914,00"
10/12/2017,5.675.070,"239.102.711,00",6.560.710,"199.550.516,00",313.780,"14.366.960,00",313.780,"14.366.960,00"
10/11/2017,5.574.930,"187.848.622,00",7.143.340,"220.792.976,00",1.169.590,"56.740.905,00",1.369.590,"67.527.705,00"
10/10/2017,2.967.610,"121.966.347,00",6.171.800,"196.620.543,00",150.000,"11.372.500,00",350.000,"19.252.500,00"
10/09/2017,2.298.210,"71.199.649,00",3.369.400,"109.668.607,00",270.000,"11.489.500,00",400.000,"13.621.500,00"
10/06/2017,4.643.610,"192.092.345,00",4.758.350,"220.545.948,00",1.749.600,"79.852.694,00",1.749.600,"79.852.694,00"
10/05/2017,4.537.140,"171.725.552,00",10.474.800,"359.813.672,00",1.464.344,"81.307.215,00",4.304.344,"169.347.215,00"
10/04/2017,2.797.870,"116.252.987,00",1.762.820,"62.870.470,00",407.780,"14.199.250,00",607.780,"25.199.250,00"
10/03/2017,5.298.340,"183.424.917,00",4.738.890,"208.733.973,00",1.823.950,"56.352.923,00",1.823.950,"56.352.923,00"
10/02/2017,2.287.790,"93.388.997,00",2.075.380,"82.416.789,00",0,"0,00",0,"0,00"
09/29/2017,4.928.480,"162.597.166,00",4.896.470,"183.320.732,00",90.000,"2.562.030,00",1.235.364,"59.830.230,00"
09/28/2017,9.387.190,"233.432.829,00",3.811.580,"124.907.647,00",466.692,"24.729.627,00",1.800.462,"55.673.091,00"
09/27/2017,4.749.930,"149.944.586,00",3.794.660,"134.020.294,00",760.650,"71.405.205,00",995.650,"84.319.865,00"
09/26/2017,5.261.840,"159.004.843,00",5.368.240,"173.300.641,00",400.000,"17.500.000,00",468.362,"18.320.344,00"
09/25/2017,4.766.340,"119.089.490,00",4.980.650,"146.112.417,00",1.748.040,"52.646.000,00",1.658.040,"50.813.150,00"
09/22/2017,7.360.040,"194.695.435,00",8.346.180,"213.298.406,00",1.341.124,"58.346.117,00",1.341.124,"58.346.117,00"
09/21/2017,6.443.660,"226.930.042,00",6.110.800,"242.977.195,00",1.314.970,"50.078.049,00",1.024.150,"38.766.348,00"
09/20/2017,7.186.310,"221.157.422,00",6.741.310,"195.097.366,00",3.205.618,"157.722.948,00",3.205.618,"157.722.948,00"
09/19/2017,10.168.000,"296.884.768,00",14.047.160,"300.711.354,00",2.688.760,"136.410.400,00",2.728.765,"137.183.491,00"
09/18/2017,6.098.910,"193.024.863,00",7.728.260,"268.372.036,00",720.000,"38.580.000,00",2.220.000,"57.984.000,00"
09/15/2017,16.493.570,"640.823.904,00",33.382.460,"917.455.453,00",1.680.000,"81.456.000,00",2.783.883,"133.721.886,00"
09/14/2017,4.387.970,"212.004.101,00",13.425.220,"356.603.588,00",459.310,"22.738.500,00",659.310,"25.488.500,00"
09/13/2017,4.017.600,"209.591.923,00",7.675.650,"292.735.587,00",795.000,"58.485.000,00",795.000,"58.485.000,00"
09/12/2017,4.300.280,"204.561.968,00",12.162.480,"422.891.470,00",2.513.000,"107.326.000,00",1.213.000,"38.166.000,00"
09/11/2017,5.038.280,"194.642.393,00",6.285.510,"281.867.190,00",4.493.760,"197.611.260,00",1.473.260,"35.698.860,00"
09/08/2017,4.746.070,"162.125.298,00",5.923.900,"170.359.801,00",757.020,"24.235.303,00",1.757.020,"36.998.303,00"
09/07/2017,7.318.700,"205.219.036,00",10.191.010,"288.305.599,00",809.000,"21.577.750,00",809.000,"21.577.750,00"
09/06/2017,6.491.110,"207.721.003,00",6.428.890,"199.148.769,00",1.091.750,"34.132.514,00",1.091.750,"34.132.514,00"
09/05/2017,6.835.730,"256.718.479,00",5.469.130,"208.279.726,00",1.921.850,"42.237.883,00",1.921.850,"42.237.883,00"
09/01/2017,5.018.650,"195.179.915,00",4.184.730,"103.298.591,00",50.000,"7.530.000,00",50.000,"7.530.000,00"
08/31/2017,7.533.260,"283.406.324,00",8.726.950,"251.643.540,00",834.120,"25.916.327,00",834.120,"25.916.327,00"
08/30/2017,5.464.220,"243.023.292,00",5.301.450,"181.454.088,00",1.205.000,"19.195.000,00",205.000,"6.810.000,00"
08/29/2017,5.528.990,"213.399.627,00",10.486.850,"317.003.770,00",2.308.970,"60.908.984,00",978.876,"47.746.438,00"
08/28/2017,6.249.720,"196.011.180,00",5.355.810,"124.804.965,00",1.000.920,"46.488.796,00",1.000.920,"46.488.796,00"
08/25/2017,5.326.120,"156.484.181,00",6.389.120,"144.228.215,00",735.000,"24.843.000,00",765.000,"25.773.000,00"
08/24/2017,6.029.330,"164.794.042,00",9.675.330,"190.128.398,00",508.020,"66.811.670,00",488.020,"65.801.670,00"
08/23/2017,4.599.880,"174.518.026,00",7.010.910,"150.374.553,00",2.028.140,"102.726.082,00",2.528.140,"114.226.082,00"
08/22/2017,7.125.490,"190.760.037,00",4.279.710,"148.362.663,00",1.693.280,"52.560.782,00",1.693.280,"52.560.782,00"
08/21/2017,2.999.030,"94.236.098,00",5.728.740,"169.446.961,00",2.911.254,"228.076.728,00",3.016.274,"227.541.608,00"
08/18/2017,3.219.050,"138.793.859,00",4.878.950,"170.121.319,00",1.071.305,"52.313.862,00",1.414.345,"65.901.056,00"
08/17/2017,44.727.600,"1.715.433.747,00",9.722.150,"289.409.377,00",836.447,"71.835.053,00",1.279.447,"88.099.053,00"
08/16/2017,4.850.360,"159.290.032,00",5.999.910,"157.892.158,00",30.698,"1.111.268,00",230.698,"9.971.268,00"
08/15/2017,3.167.700,"121.764.353,00",4.594.620,"169.294.313,00",223.670,"10.091.890,00",1.008.200,"44.645.653,00"
08/14/2017,4.601.470,"217.393.905,00",4.141.680,"156.947.920,00",127.640,"7.825.728,00",202.640,"8.950.728,00"
08/11/2017,4.653.180,"176.014.986,00",3.324.730,"131.187.903,00",130.000,"14.625.000,00",150.000,"17.007.000,00"
08/10/2017,3.961.370,"148.830.959,00",2.777.070,"99.370.659,00",129.750,"5.293.300,00",101.350,"4.256.700,00"
08/09/2017,5.073.080,"181.417.534,00",5.022.330,"226.025.178,00",586.600,"28.520.734,00",704.450,"33.502.607,00"
08/08/2017,7.564.050,"303.466.175,00",4.667.910,"235.169.667,00",1.515.840,"42.305.170,00",1.203.320,"44.058.681,00"
08/07/2017,6.946.910,"210.620.588,00",5.250.200,"152.035.984,00",327.000,"24.229.565,00",679.180,"39.309.560,00"
08/04/2017,5.745.470,"166.054.139,00",4.430.680,"134.514.595,00",194.960,"8.566.496,00",194.960,"8.566.496,00"
08/03/2017,5.291.620,"214.287.401,00",4.364.850,"142.088.408,00",3.565.880,"160.232.169,00",3.290.880,"157.112.169,00"
08/02/2017,9.242.550,"375.733.660,00",10.143.690,"344.050.690,00",2.590.000,"47.159.300,00",590.000,"22.317.300,00"
08/01/2017,7.894.520,"298.911.508,00",7.928.230,"265.965.695,00",625.090,"28.776.789,00",625.090,"28.776.789,00"
07/31/2017,9.877.560,"347.055.785,00",5.988.750,"222.881.365,00",3.617.451,"150.536.758,00",2.148.281,"126.549.163,00"
07/28/2017,6.996.500,"202.845.240,00",6.359.370,"170.308.900,00",250.000,"13.686.800,00",823.680,"30.840.989,00"
07/27/2017,4.147.320,"139.773.928,00",4.420.200,"117.753.559,00",2.819.990,"68.904.555,00",1.319.990,"50.582.055,00"
07/26/2017,5.493.370,"145.509.201,00",6.004.730,"176.635.426,00",3.078.260,"85.177.036,00",1.708.260,"64.840.306,00"
07/25/2017,4.064.830,"120.693.298,00",4.475.670,"135.993.830,00",2.754.000,"56.356.954,00",1.154.000,"40.198.054,00"
07/24/2017,9.140.420,"284.824.931,00",4.915.610,"183.355.145,00",3.269.790,"77.457.350,00",1.869.790,"60.759.550,00"
07/21/2017,7.902.890,"271.311.024,00",8.411.440,"285.280.516,00",2.949.007,"61.129.993,00",1.649.007,"45.454.593,00"
07/20/2017,5.596.760,"235.241.704,00",8.373.200,"242.112.793,00",4.846.000,"104.995.984,00",2.946.000,"81.823.984,00"
07/19/2017,9.165.670,"293.534.838,00",10.700.840,"326.579.064,00",16.746.930,"478.073.193,00",16.246.930,"481.039.193,00"
07/18/2017,7.463.880,"262.086.537,00",8.637.330,"253.885.873,00",19.296.852,"503.419.376,00",14.806.660,"450.706.350,00"
07/17/2017,3.856.660,"116.880.824,00",11.503.010,"318.934.183,00",15.402.560,"442.493.152,00",14.222.560,"428.605.952,00"
07/14/2017,4.471.800,"139.127.840,00",7.743.210,"224.750.404,00",2.803.000,"40.185.151,00",803.000,"18.772.651,00"
07/13/2017,5.159.340,"217.077.401,00",5.621.800,"239.501.513,00",12.751.287,"193.915.764,00",12.953.287,"196.839.964,00"
07/12/2017,8.077.220,"249.348.442,00",8.319.490,"250.481.502,00",2.731.020,"56.611.872,00",1.731.020,"44.287.872,00"
07/11/2017,12.021.000,"307.546.351,00",10.070.180,"303.825.068,00",16.043.060,"437.895.900,00",13.043.060,"401.019.900,00"
07/10/2017,6.257.280,"226.547.881,00",5.968.900,"246.151.361,00",3.228.190,"44.147.400,00",188.190,"8.975.600,00"
07/07/2017,6.943.980,"218.430.176,00",7.067.970,"213.873.870,00",18.776.564,"539.866.643,00",17.756.564,"528.592.843,00"
07/06/2017,6.825.060,"302.541.933,00",5.321.730,"182.334.650,00",4.799.600,"141.791.778,00",2.069.600,"114.129.178,00"
07/05/2017,4.048.430,"164.634.454,00",4.839.240,"184.500.719,00",2.239.110,"95.350.713,00",1.409.961,"107.368.784,00"
07/04/2017,4.887.070,"138.063.737,00",4.653.430,"176.540.161,00",1.146.221,"30.354.522,00",206.990,"21.510.036,00"
07/03/2017,7.151.510,"262.558.718,00",4.944.920,"194.043.256,00",2.022.850,"60.342.614,00",507.850,"42.983.169,00"
06/30/2017,8.794.080,"354.853.959,00",3.620.510,"151.632.857,00",3.123.239,"80.471.617,00",3.123.239,"80.471.617,00"
06/29/2017,4.355.030,"147.644.104,00",2.451.320,"89.164.993,00",361.500,"15.708.939,00",461.500,"17.068.939,00"
06/28/2017,4.918.410,"170.929.350,00",1.800.900,"85.443.069,00",322.710,"22.478.502,00",342.710,"23.253.502,00"
06/27/2017,7.099.340,"261.234.051,00",4.349.030,"158.372.238,00",5.500.390,"137.631.617,00",2.434.876,"80.360.409,00"
06/26/2017,4.685.810,"167.286.446,00",4.824.910,"111.182.575,00",3.196.300,"105.025.229,00",1.433.300,"85.705.829,00"
06/23/2017,4.343.520,"183.883.179,00",3.259.860,"109.598.167,00",1.356.680,"61.195.064,00",1.416.680,"60.120.064,00"
06/22/2017,3.793.470,"141.596.885,00",3.998.830,"139.927.266,00",15.929.060,"388.885.340,00",12.841.060,"333.131.340,00"
06/21/2017,6.120.610,"261.447.790,00",6.035.900,"258.235.977,00",2.067.300,"87.931.375,00",767.300,"49.979.375,00"
06/20/2017,7.653.290,"257.665.060,00",4.587.540,"207.256.957,00",486.000,"25.959.350,00",486.000,"25.959.350,00"
06/19/2017,4.211.890,"223.443.095,00",8.119.230,"292.482.978,00",1.399.050,"58.703.731,00",1.459.057,"60.175.054,00"
06/16/2017,27.734.950,"711.741.350,00",55.694.000,"1.366.323.692,00",3.527.494,"155.625.421,00",2.381.000,"134.804.977,00"
06/15/2017,10.750.290,"365.822.763,00",4.590.640,"151.223.196,00",1.291.400,"52.548.737,00",1.291.400,"52.548.737,00"
06/14/2017,10.404.500,"345.037.709,00",3.799.870,"141.659.421,00",1.581.054,"82.023.387,00",1.581.054,"82.023.387,00"
06/13/2017,6.440.560,"201.594.497,00",5.778.900,"213.218.649,00",1.410.440,"49.757.921,00",991.347,"48.419.493,00"
06/12/2017,5.805.390,"167.182.642,00",5.717.060,"191.258.764,00",100.000,"2.807.700,00",200.000,"4.027.700,00"
06/09/2017,4.068.190,"133.396.688,00",2.914.610,"113.788.258,00",621.935,"18.190.667,00",430.235,"22.777.937,00"
06/08/2017,3.519.650,"145.357.130,00",3.961.150,"114.466.965,00",2.073.330,"78.644.972,00",2.423.330,"132.429.472,00"
06/07/2017,5.120.980,"218.986.877,00",5.541.880,"203.224.940,00",1.996.670,"157.417.816,00",1.552.670,"151.404.166,00"
06/06/2017,6.467.230,"203.615.552,00",2.229.100,"55.983.323,00",1.565.000,"76.647.000,00",735.000,"71.086.000,00"
06/05/2017,3.937.430,"152.754.712,00",4.860.230,"118.450.461,00",758.510,"30.793.741,00",858.510,"37.793.741,00"
06/02/2017,5.557.810,"214.770.481,00",4.688.760,"189.789.906,00",5.290.960,"300.955.948,00",3.690.960,"282.088.748,00"
06/01/2017,5.265.170,"203.576.567,00",3.930.170,"160.413.408,00",200.000,"7.304.000,00",200.000,"7.304.000,00"
05/31/2017,7.013.050,"288.293.448,00",6.187.770,"280.888.268,00",1.353.900,"65.184.575,00",2.503.900,"114.634.575,00"
05/30/2017,3.666.200,"124.012.166,00",2.751.070,"110.114.869,00",1.882.950,"77.372.119,00",2.068.950,"80.763.619,00"
05/29/2017,4.548.730,"156.571.355,00",3.811.750,"137.001.585,00",2.430.000,"58.165.550,00",2.430.000,"58.165.550,00"
05/26/2017,4.573.850,"156.286.971,00",3.167.320,"111.670.836,00",1.866.815,"91.184.042,00",1.966.815,"92.354.042,00"
05/25/2017,7.875.610,"214.672.308,00",8.649.080,"255.461.376,00",2.324.500,"87.610.238,00",2.224.500,"83.260.238,00"
05/24/2017,6.811.740,"264.778.558,00",7.703.390,"260.603.701,00",2.274.510,"101.992.324,00",2.274.510,"101.992.324,00"
05/23/2017,8.684.830,"247.258.646,00",5.861.660,"175.954.971,00",928.362,"27.649.290,00",928.362,"27.649.290,00"
05/22/2017,8.632.350,"292.152.931,00",3.907.040,"134.086.023,00",7.613.148,"135.143.724,00",2.104.815,"101.052.726,00"
05/19/2017,4.603.930,"199.489.756,00",4.471.500,"138.346.498,00",596.000,"44.869.650,00",516.920,"41.990.042,00"
05/18/2017,5.213.770,"194.896.941,00",5.469.750,"184.836.154,00",4.266.126,"206.960.834,00",4.046.126,"197.344.414,00"
05/17/2017,5.258.810,"246.165.172,00",3.902.490,"134.385.961,00",517.330,"27.784.513,00",423.650,"23.699.181,00"
05/16/2017,6.535.880,"165.054.566,00",9.634.070,"257.683.502,00",2.180.530,"89.910.412,00",1.880.530,"80.910.412,00"
05/15/2017,3.409.980,"136.215.837,00",6.207.670,"181.524.190,00",315.160,"10.945.724,00",315.160,"10.945.724,00"
05/12/2017,3.625.050,"118.088.365,00",5.696.070,"154.938.477,00",514.282,"22.134.753,00",879.282,"61.230.753,00"
05/11/2017,5.246.880,"178.410.308,00",5.412.740,"157.992.175,00",473.258,"17.979.454,00",563.458,"30.968.254,00"
05/10/2017,4.149.130,"135.922.808,00",4.788.510,"160.490.586,00",837.170,"34.367.250,00",837.170,"34.367.250,00"
05/09/2017,2.569.720,"121.203.193,00",6.523.970,"200.851.854,00",1.625.980,"112.661.981,00",1.625.980,"112.661.981,00"
05/08/2017,4.842.420,"187.508.177,00",5.490.580,"182.620.545,00",1.654.269,"46.267.436,00",2.385.620,"232.393.812,00"
05/05/2017,3.424.660,"80.558.008,00",5.378.840,"130.489.623,00",615.744,"38.476.663,00",851.644,"70.013.745,00"
05/04/2017,11.439.400,"255.659.824,00",10.998.120,"300.691.347,00",3.303.038,"64.611.745,00",3.603.038,"68.931.745,00"
05/03/2017,5.332.430,"187.399.969,00",4.580.390,"148.433.985,00",2.520.350,"66.712.928,00",51.891.985,"404.661.125,00"
04/28/2017,6.392.660,"250.765.083,00",10.465.320,"291.369.704,00",4.878.510,"433.784.959,00",4.878.510,"433.784.959,00"
04/27/2017,5.977.770,"266.084.376,00",7.142.670,"228.531.106,00",5.873.981,"236.657.007,00",3.205.870,"173.570.446,00"
04/26/2017,4.874.600,"128.506.761,00",5.244.920,"113.188.850,00",1.662.080,"122.825.132,00",1.662.080,"122.825.132,00"
04/25/2017,4.278.780,"119.360.224,00",3.609.210,"71.007.960,00",1.773.000,"81.835.080,00",1.273.000,"76.382.580,00"
04/24/2017,3.695.680,"152.813.984,00",4.521.520,"101.534.722,00",1.479.910,"130.276.890,00",1.500.610,"131.292.225,00"
04/21/2017,12.372.360,"192.946.493,00",3.176.440,"90.551.748,00",1.850.140,"103.032.690,00",60.796.966,"2.566.569.152,00"
04/20/2017,3.033.280,"125.441.740,00",8.200.790,"174.455.271,00",1.047.200,"46.047.331,00",991.460,"43.533.791,00"
04/19/2017,6.520.250,"226.181.166,00",4.790.950,"129.083.997,00",942.830,"51.435.815,00",822.830,"45.987.815,00"
04/18/2017,13.093.270,"374.269.094,00",5.500.040,"146.696.964,00",4.715.000,"355.229.360,00",4.631.272,"350.450.440,00"
04/17/2017,3.426.950,"174.016.878,00",2.190.190,"75.483.897,00",490.050,"47.191.801,00",490.050,"47.191.801,00"
04/14/2017,2.682.720,"104.284.422,00",2.425.030,"81.600.251,00",230.740,"30.844.251,00",230.740,"30.844.251,00"
04/13/2017,5.600.840,"225.196.735,00",2.143.130,"64.816.250,00",1.342.857,"82.995.961,00",1.342.857,"82.995.961,00"
04/12/2017,8.779.960,"292.957.233,00",3.289.800,"116.487.031,00",1.408.970,"108.726.993,00",1.378.390,"107.191.877,00"
04/11/2017,9.697.690,"329.745.490,00",2.580.230,"101.111.411,00",2.583.160,"129.746.825,00",2.506.964,"128.415.708,00"
04/10/2017,8.717.480,"331.945.094,00",3.387.190,"124.836.355,00",3.390.080,"140.957.243,00",3.940.080,"147.909.743,00"
04/07/2017,8.664.090,"351.260.972,00",3.881.670,"144.781.818,00",29.146.484,"1.329.879.606,00",28.973.984,"1.323.359.106,00"
04/05/2017,9.847.400,"269.973.637,00",8.890.230,"245.519.443,00",1.595.190,"56.910.406,00",1.705.560,"66.198.204,00"
04/04/2017,6.785.640,"326.004.130,00",4.784.300,"105.199.698,00",3.338.060,"198.523.127,00",3.388.060,"199.028.127,00"
04/03/2017,4.090.170,"201.644.794,00",5.351.280,"178.398.835,00",330.210,"26.548.840,00",330.210,"26.548.840,00"
03/31/2017,4.169.980,"221.292.287,00",3.887.530,"146.820.730,00",583.640,"37.754.798,00",823.540,"44.531.973,00"
03/30/2017,6.199.110,"275.329.927,00",4.183.750,"111.845.687,00",1.343.430,"125.328.642,00",682.120,"79.886.972,00"
03/29/2017,5.656.220,"287.074.266,00",5.221.810,"151.105.312,00",1.406.093,"124.189.765,00",1.538.815,"131.147.249,00"
03/28/2017,4.859.310,"209.347.979,00",5.203.370,"166.842.173,00",1.594.000,"49.370.424,00",1.894.000,"61.747.224,00"
03/27/2017,7.884.170,"268.043.904,00",4.731.230,"147.475.863,00",3.377.820,"82.744.641,00",2.727.820,"95.702.141,00"
03/24/2017,6.402.740,"286.785.210,00",6.135.150,"133.479.570,00",3.886.000,"530.366.616,00",4.426.006,"536.642.754,00"
03/23/2017,9.769.550,"489.437.104,00",6.364.150,"174.606.013,00",4.163.693,"103.886.264,00",6.263.693,"154.331.264,00"
03/22/2017,4.213.910,"199.200.123,00",7.473.230,"181.398.577,00",762.880,"15.442.074,00",762.880,"15.442.074,00"
03/21/2017,3.408.820,"174.889.382,00",4.402.360,"115.674.034,00",16.531.932,"244.288.342,00",2.823.882,"76.235.542,00"
03/20/2017,2.733.000,"138.076.365,00",2.856.270,"69.042.506,00",2.072.150,"154.782.838,00",1.822.150,"143.492.838,00"
03/17/2017,16.990.790,"570.405.969,00",83.530.180,"1.386.008.345,00",6.473.280,"100.853.569,00",4.323.330,"84.733.691,00"
03/16/2017,5.542.540,"196.736.052,00",9.266.160,"220.480.441,00",1.499.360,"42.054.814,00",1.119.360,"37.931.814,00"
03/15/2017,4.014.420,"172.898.956,00",5.473.960,"133.013.139,00",2.693.320,"98.234.517,00",2.593.730,"92.062.557,00"
03/14/2017,4.134.260,"138.492.886,00",4.059.620,"106.574.025,00",252.621,"27.977.705,00",25.000,"3.327.500,00"
03/13/2017,3.388.850,"110.524.639,00",3.547.640,"95.229.744,00",2.581.640,"303.139.540,00",330.000,"24.425.690,00"
03/10/2017,2.717.880,"102.475.731,00",6.626.110,"169.595.343,00",970.150,"31.008.405,00",2.970.150,"67.008.405,00"
03/09/2017,4.228.400,"153.257.744,00",5.200.340,"111.163.769,00",683.000,"31.260.611,00",4.683.000,"103.260.611,00"
03/08/2017,3.117.100,"116.492.540,00",5.175.320,"145.990.719,00",2.786.760,"110.052.200,00",1.054.710,"39.166.150,00"
03/07/2017,6.087.410,"160.986.540,00",5.012.290,"203.783.926,00",1.400.380,"78.991.454,00",1.626.030,"108.366.346,00"
03/06/2017,4.479.110,"171.487.875,00",5.783.750,"183.330.025,00",1.837.620,"103.531.699,00",4.487.780,"123.160.143,00"
03/03/2017,4.526.470,"139.012.612,00",4.242.190,"129.173.052,00",172.490,"20.028.346,00",978.250,"65.072.921,00"
03/02/2017,6.737.600,"207.146.844,00",8.036.020,"217.783.073,00",1.984.250,"92.631.014,00",1.673.790,"89.163.638,00"
03/01/2017,3.039.020,"110.241.714,00",6.726.820,"145.906.467,00",893.890,"47.309.332,00",2.568.510,"90.499.066,00"
02/28/2017,3.801.290,"121.361.475,00",5.551.230,"206.742.848,00",783.850,"37.751.213,00",763.850,"37.111.213,00"
02/27/2017,3.787.490,"134.916.970,00",7.519.430,"230.807.810,00",2.514.350,"136.219.599,00",2.556.350,"141.764.103,00"
