Ngày,Tổng KL mua (CP),Tổng GT mua (nghìn VND),Tổng KL bán (CP),Tổng GT bán (nghìn VND),Tổng KL ròng (CP),Tổng GT ròng (nghìn VND)
02/20/2020,7.444.030,"269.519.489,19",21.239.900,"572.420.773,29",-13.795.870,"-302.901.284,10"
02/19/2020,17.910.010,"635.655.373,90",25.817.357,"849.881.584,50",-7.907.347,"-214.226.210,60"
02/18/2020,12.633.804,"427.923.911,30",21.980.054,"725.102.583,40",-9.346.250,"-297.178.672,10"
02/17/2020,7.058.590,"306.008.496,54",11.138.230,"436.828.554,54",-4.079.640,"-130.820.058,00"
02/14/2020,25.204.000,"822.585.094,47",28.642.170,"963.090.176,85",-3.438.170,"-140.505.082,38"
02/13/2020,19.152.320,"587.884.653,70",23.255.730,"672.421.106,40",-4.103.410,"-84.536.452,70"
02/12/2020,34.813.440,"909.303.985,80",36.140.750,"1.019.833.646,70",-1.327.310,"-110.529.660,90"
02/11/2020,10.933.260,"394.339.426,64",15.560.260,"523.840.519,64",-4.627.000,"-129.501.093,00"
02/10/2020,10.736.187,"339.365.857,65",11.021.207,"360.524.063,15",-285.020,"-21.158.205,50"
02/07/2020,14.687.350,"649.750.161,04",23.988.830,"859.749.406,74",-9.301.480,"-209.999.245,70"
02/06/2020,17.040.399,"612.515.523,09",20.495.479,"873.933.934,29",-3.455.080,"-261.418.411,20"
02/05/2020,20.228.008,"1.019.791.360,27",30.116.528,"1.251.996.047,77",-9.888.520,"-232.204.687,50"
02/04/2020,18.223.510,"682.230.192,96",31.200.500,"981.713.859,96",-12.976.990,"-299.483.667,00"
02/03/2020,17.451.510,"659.716.501,95",14.372.860,"627.898.651,25",3.078.650,"31.817.850,70"
01/31/2020,12.259.070,"491.215.088,95",12.298.600,"515.658.277,95",-39.530,"-24.443.189,00"
01/30/2020,18.759.000,"816.684.874,63",22.930.940,"1.014.871.144,33",-4.171.940,"-198.186.269,70"
01/22/2020,19.224.210,"651.377.329,86",16.570.530,"691.274.671,66",2.653.680,"-39.897.341,80"
01/21/2020,16.014.970,"519.797.157,54",16.145.440,"573.294.854,52",-130.470,"-53.497.696,98"
01/20/2020,12.638.850,"1.007.098.806,30",10.632.340,"516.367.475,70",2.006.510,"490.731.330,60"
01/17/2020,12.278.180,"380.849.636,39",14.225.200,"310.104.819,69",-1.947.020,"70.744.816,70"
01/16/2020,13.338.050,"448.521.252,90",15.266.470,"357.442.053,40",-1.928.420,"91.079.199,50"
01/15/2020,10.109.890,"381.979.524,90",9.725.530,"321.976.004,10",384.360,"60.003.520,80"
01/14/2020,24.491.324,"728.459.777,70",8.465.920,"337.852.179,50",16.025.404,"390.607.598,20"
01/13/2020,14.472.273,"537.955.134,40",10.678.593,"400.379.018,60",3.793.680,"137.576.115,80"
01/10/2020,16.081.850,"604.645.422,06",12.207.030,"502.749.848,76",3.874.820,"101.895.573,30"
01/09/2020,15.472.140,"625.923.332,44",13.751.787,"457.930.684,34",1.720.353,"167.992.648,10"
01/08/2020,54.765.800,"1.290.941.476,77",67.077.994,"1.497.879.393,07",-12.312.194,"-206.937.916,30"
01/07/2020,8.829.103,"306.127.250,50",10.055.213,"361.099.820,00",-1.226.110,"-54.972.569,50"
01/06/2020,11.663.566,"372.079.568,93",8.261.306,"340.381.385,93",3.402.260,"31.698.183,00"
01/03/2020,11.890.670,"335.391.297,10",8.409.810,"175.057.650,70",3.480.860,"160.333.646,40"
01/02/2020,5.598.870,"149.240.945,20",5.044.960,"174.477.724,00",553.910,"-25.236.778,80"
12/31/2019,8.585.518,"195.750.168,60",11.874.928,"329.195.303,30",-3.289.410,"-133.445.134,70"
12/30/2019,9.581.160,"290.922.139,20",5.899.810,"208.853.834,20",3.681.350,"82.068.305,00"
12/27/2019,12.473.020,"398.392.295,24",9.314.940,"352.400.769,44",3.158.080,"45.991.525,80"
12/26/2019,12.887.210,"344.556.596,46",8.752.770,"288.020.168,46",4.134.440,"56.536.428,00"
12/25/2019,3.028.980,"102.803.908,50",4.301.680,"119.056.308,90",-1.272.700,"-16.252.400,40"
12/24/2019,14.343.636,"436.912.571,29",8.907.606,"357.954.937,99",5.436.030,"78.957.633,30"
12/23/2019,12.681.130,"429.602.153,83",10.411.180,"367.217.650,23",2.269.950,"62.384.503,60"
12/20/2019,22.454.370,"807.992.583,25",24.703.810,"1.105.453.195,15",-2.249.440,"-297.460.611,90"
12/19/2019,22.079.400,"813.165.918,29",16.397.990,"625.851.112,59",5.681.410,"187.314.805,70"
12/18/2019,18.756.240,"760.195.368,32",20.168.480,"783.798.227,82",-1.412.240,"-23.602.859,50"
12/17/2019,16.441.066,"647.483.873,73",19.238.366,"677.044.058,13",-2.797.300,"-29.560.184,40"
12/16/2019,21.200.660,"682.227.949,95",15.182.690,"581.572.398,15",6.017.970,"100.655.551,80"
12/13/2019,13.472.650,"396.293.242,46",10.652.700,"373.423.370,76",2.819.950,"22.869.871,70"
12/12/2019,13.488.470,"419.559.436,10",18.312.560,"589.131.659,10",-4.824.090,"-169.572.223,00"
12/11/2019,15.105.189,"508.610.485,19",20.140.371,"672.546.207,89",-5.035.182,"-163.935.722,70"
12/10/2019,14.301.461,"495.011.948,80",15.084.161,"635.478.298,70",-782.700,"-140.466.349,90"
12/09/2019,14.549.270,"506.101.567,70",12.935.120,"466.275.063,00",1.614.150,"39.826.504,70"
12/06/2019,9.622.950,"291.844.156,26",7.333.070,"335.311.966,16",2.289.880,"-43.467.809,90"
12/05/2019,9.724.750,"515.340.089,17",9.918.840,"580.674.680,67",-194.090,"-65.334.591,50"
12/04/2019,20.887.320,"639.700.194,73",21.945.570,"910.732.054,53",-1.058.250,"-271.031.859,80"
12/03/2019,20.784.806,"710.980.232,81",24.887.556,"949.528.903,31",-4.102.750,"-238.548.670,50"
12/02/2019,11.373.340,"432.210.877,82",12.029.535,"433.581.902,52",-656.195,"-1.371.024,70"
11/29/2019,14.089.765,"642.774.610,11",10.442.415,"579.837.743,81",3.647.350,"62.936.866,30"
11/28/2019,9.800.970,"381.271.153,46",8.812.190,"327.171.265,76",988.780,"54.099.887,70"
11/27/2019,14.980.134,"419.506.484,53",12.553.614,"343.691.636,87",2.426.520,"75.814.847,66"
11/26/2019,23.655.232,"806.762.472,21",29.939.093,"1.002.964.095,71",-6.283.861,"-196.201.623,50"
11/25/2019,14.269.456,"381.655.442,30",9.531.336,"332.470.525,60",4.738.120,"49.184.916,70"
11/22/2019,26.544.201,"1.333.570.283,34",24.537.511,"1.344.411.874,24",2.006.690,"-10.841.590,90"
11/21/2019,21.076.299,"744.523.507,44",33.434.529,"1.068.565.122,64",-12.358.230,"-324.041.615,20"
11/20/2019,12.008.520,"463.458.266,17",12.240.210,"620.717.302,27",-231.690,"-157.259.036,10"
11/19/2019,27.872.978,"738.880.248,20",27.336.988,"780.385.807,58",535.990,"-41.505.559,38"
11/18/2019,8.626.040,"299.278.555,30",9.787.110,"406.154.384,40",-1.161.070,"-106.875.829,10"
11/15/2019,12.115.570,"1.455.734.763,00",14.989.950,"1.641.938.155,40",-2.874.380,"-186.203.392,40"
11/14/2019,10.383.660,"301.366.224,30",8.639.390,"273.418.831,20",1.744.270,"27.947.393,10"
11/13/2019,48.291.335,"1.533.920.611,40",59.880.075,"1.982.852.766,40",-11.588.740,"-448.932.155,00"
11/12/2019,11.779.100,"375.356.802,39",11.173.970,"549.576.066,09",605.130,"-174.219.263,70"
11/11/2019,13.621.450,"411.582.987,58",11.894.770,"423.673.559,98",1.726.680,"-12.090.572,40"
11/08/2019,10.869.860,"426.922.437,84",10.305.690,"443.563.935,83",564.170,"-16.641.497,99"
11/07/2019,16.122.550,"597.674.297,50",10.595.140,"471.130.876,80",5.527.410,"126.543.420,70"
11/06/2019,15.801.460,"559.787.450,27",13.146.260,"633.046.786,79",2.655.200,"-73.259.336,52"
11/05/2019,16.917.662,"747.868.481,05",14.067.512,"733.389.591,25",2.850.150,"14.478.889,80"
11/04/2019,12.927.250,"595.966.181,50",11.880.030,"530.392.602,60",1.047.220,"65.573.578,90"
11/01/2019,16.660.410,"830.520.798,66",13.663.530,"591.591.516,26",2.996.880,"238.929.282,40"
10/31/2019,16.262.240,"761.022.389,84",17.057.620,"862.744.086,34",-795.380,"-101.721.696,50"
10/30/2019,9.423.170,"385.926.825,10",9.474.470,"445.815.862,60",-51.300,"-59.889.037,50"
10/29/2019,6.618.400,"340.937.236,66",9.627.480,"436.232.779,66",-3.009.080,"-95.295.543,00"
10/28/2019,7.247.020,"275.744.073,75",7.092.080,"275.985.984,75",154.940,"-241.911,00"
10/25/2019,11.208.764,"402.861.441,15",11.608.694,"397.485.785,05",-399.930,"5.375.656,10"
10/24/2019,8.759.170,"362.660.493,78",13.064.840,"423.101.701,19",-4.305.670,"-60.441.207,41"
10/23/2019,13.346.744,"480.045.628,40",14.499.544,"459.162.027,60",-1.152.800,"20.883.600,80"
10/22/2019,10.540.790,"429.767.174,50",10.613.370,"417.550.949,20",-72.580,"12.216.225,30"
10/21/2019,7.953.680,"351.295.014,96",9.871.400,"372.405.311,36",-1.917.720,"-21.110.296,40"
10/18/2019,8.792.610,"341.350.510,80",9.002.850,"303.591.006,20",-210.240,"37.759.504,60"
10/17/2019,10.486.172,"392.130.131,22",10.399.112,"388.398.931,82",87.060,"3.731.199,40"
10/16/2019,10.345.220,"443.242.277,67",13.017.170,"513.278.184,97",-2.671.950,"-70.035.907,30"
10/15/2019,10.836.650,"473.200.495,32",15.318.160,"628.494.003,32",-4.481.510,"-155.293.508,00"
10/14/2019,8.094.000,"330.359.228,95",8.956.120,"311.365.276,85",-862.120,"18.993.952,10"
10/11/2019,11.400.550,"538.622.685,54",14.921.260,"612.671.777,74",-3.520.710,"-74.049.092,20"
10/10/2019,8.859.158,"343.243.864,32",9.740.838,"428.868.636,42",-881.680,"-85.624.772,10"
10/09/2019,6.809.617,"248.252.918,33",6.768.727,"258.365.379,13",40.890,"-10.112.460,80"
10/08/2019,7.295.310,"243.891.776,30",8.120.890,"256.965.980,20",-825.580,"-13.074.203,90"
10/07/2019,7.178.250,"286.902.003,30",10.536.760,"331.341.747,20",-3.358.510,"-44.439.743,90"
10/04/2019,6.402.720,"239.545.580,44",15.488.380,"497.190.634,54",-9.085.660,"-257.645.054,10"
10/03/2019,8.014.160,"313.779.878,60",23.712.344,"511.076.023,54",-15.698.184,"-197.296.144,94"
10/02/2019,16.122.251,"478.772.372,95",26.240.565,"831.992.526,75",-10.118.314,"-353.220.153,80"
10/01/2019,11.604.480,"346.172.908,60",18.994.500,"498.402.451,70",-7.390.020,"-152.229.543,10"
09/30/2019,9.279.666,"324.273.107,31",12.319.716,"401.604.469,81",-3.040.050,"-77.331.362,50"
09/27/2019,14.827.423,"592.477.271,20",21.601.473,"657.794.126,10",-6.774.050,"-65.316.854,90"
09/26/2019,6.221.991,"254.492.462,90",12.403.410,"371.370.394,40",-6.181.419,"-116.877.931,50"
09/25/2019,4.553.400,"158.076.800,90",9.033.810,"251.328.843,30",-4.480.410,"-93.252.042,40"
09/24/2019,5.952.450,"323.361.610,05",7.816.710,"355.894.084,55",-1.864.260,"-32.532.474,50"
09/23/2019,12.805.146,"748.595.002,90",15.726.226,"779.788.654,50",-2.921.080,"-31.193.651,60"
09/20/2019,21.062.340,"1.422.691.212,19",36.445.850,"1.688.965.248,64",-15.383.510,"-266.274.036,45"
09/19/2019,16.695.067,"505.983.387,53",17.374.887,"528.638.251,93",-679.820,"-22.654.864,40"
09/18/2019,22.070.576,"915.561.430,52",21.557.196,"861.912.628,02",513.380,"53.648.802,50"
09/17/2019,16.991.535,"769.237.438,73",39.262.545,"952.744.861,13",-22.271.010,"-183.507.422,40"
09/16/2019,9.642.000,"507.283.674,52",12.203.760,"551.021.214,02",-2.561.760,"-43.737.539,50"
09/13/2019,8.618.710,"347.083.435,40",10.702.724,"396.352.235,45",-2.084.014,"-49.268.800,05"
09/12/2019,7.084.020,"212.106.556,27",8.026.990,"240.613.827,97",-942.970,"-28.507.271,70"
09/11/2019,7.941.274,"283.972.495,08",8.142.324,"292.480.615,68",-201.050,"-8.508.120,60"
09/10/2019,10.067.670,"409.853.987,88",11.059.210,"351.809.812,98",-991.540,"58.044.174,90"
09/09/2019,6.877.420,"546.990.093,50",4.527.320,"181.543.792,20",2.350.100,"365.446.301,30"
09/06/2019,6.278.494,"252.318.399,50",7.397.124,"230.762.605,00",-1.118.630,"21.555.794,50"
09/05/2019,5.179.807,"264.226.016,92",9.542.607,"394.683.217,42",-4.362.800,"-130.457.200,50"
09/04/2019,11.340.530,"450.329.043,56",14.994.010,"494.402.691,26",-3.653.480,"-44.073.647,70"
09/03/2019,13.706.701,"470.038.199,88",14.286.710,"469.751.176,68",-580.009,"287.023,20"
08/30/2019,12.966.250,"456.784.184,10",12.049.260,"415.610.793,50",916.990,"41.173.390,60"
08/29/2019,7.734.869,"352.957.953,09",9.560.429,"347.275.477,69",-1.825.560,"5.682.475,40"
08/28/2019,8.112.706,"316.375.295,74",9.182.976,"336.540.879,94",-1.070.270,"-20.165.584,20"
08/27/2019,23.171.560,"745.776.374,94",24.931.780,"839.261.394,64",-1.760.220,"-93.485.019,70"
08/26/2019,5.186.130,"228.530.074,90",14.560.520,"387.624.823,70",-9.374.390,"-159.094.748,80"
08/23/2019,5.034.548,"235.782.340,48",10.883.958,"437.742.278,18",-5.849.410,"-201.959.937,70"
08/22/2019,7.278.290,"283.643.220,80",8.939.220,"322.473.619,10",-1.660.930,"-38.830.398,30"
08/21/2019,15.106.698,"622.769.096,05",14.243.429,"529.681.416,65",863.269,"93.087.679,40"
08/20/2019,7.685.274,"389.143.254,80",10.817.414,"509.864.389,90",-3.132.140,"-120.721.135,10"
08/19/2019,14.785.820,"1.190.653.647,50",8.123.150,"302.337.902,00",6.662.670,"888.315.745,50"
08/16/2019,7.477.899,"314.119.207,92",19.657.109,"548.544.223,02",-12.179.210,"-234.425.015,10"
08/15/2019,4.347.260,"176.019.283,76",6.840.180,"241.814.031,76",-2.492.920,"-65.794.748,00"
08/14/2019,9.735.860,"372.792.390,51",16.052.340,"601.273.159,91",-6.316.480,"-228.480.769,40"
08/13/2019,11.486.550,"435.249.890,54",19.399.170,"729.307.831,24",-7.912.620,"-294.057.940,70"
08/12/2019,11.229.200,"475.952.808,10",12.247.820,"486.323.548,30",-1.018.620,"-10.370.740,20"
08/09/2019,7.903.890,"329.779.959,98",13.494.860,"412.114.119,38",-5.590.970,"-82.334.159,40"
08/08/2019,37.028.071,"1.587.551.349,85",43.222.491,"1.693.520.734,75",-6.194.420,"-105.969.384,90"
08/07/2019,9.684.272,"450.383.174,00",17.739.480,"619.448.142,80",-8.055.208,"-169.064.968,80"
08/06/2019,7.142.373,"308.209.396,36",15.801.413,"553.348.913,56",-8.659.040,"-245.139.517,20"
08/05/2019,7.826.230,"359.920.047,29",18.537.660,"694.957.035,59",-10.711.430,"-335.036.988,30"
08/02/2019,7.493.923,"331.699.818,70",12.989.293,"568.440.805,00",-5.495.370,"-236.740.986,30"
08/01/2019,8.079.530,"347.121.425,40",12.046.860,"434.250.326,90",-3.967.330,"-87.128.901,50"
07/31/2019,21.699.134,"1.602.207.177,28",19.826.324,"1.610.486.165,88",1.872.810,"-8.278.988,60"
07/30/2019,7.004.540,"316.097.161,70",10.461.470,"489.242.627,40",-3.456.930,"-173.145.465,70"
07/29/2019,7.555.618,"318.980.054,04",10.728.290,"348.608.357,80",-3.172.672,"-29.628.303,76"
07/26/2019,7.986.760,"308.126.986,34",7.935.550,"261.712.695,34",51.210,"46.414.291,00"
07/25/2019,11.044.690,"497.990.010,86",15.976.287,"488.191.871,28",-4.931.597,"9.798.139,58"
07/24/2019,8.917.500,"513.451.618,30",11.686.822,"357.927.536,30",-2.769.322,"155.524.082,00"
07/23/2019,16.828.443,"911.644.905,16",20.554.003,"907.978.899,90",-3.725.560,"3.666.005,26"
07/22/2019,13.149.515,"489.617.308,60",10.357.890,"336.884.919,00",2.791.625,"152.732.389,60"
07/19/2019,14.443.420,"649.665.877,20",14.734.190,"506.725.547,00",-290.770,"142.940.330,20"
07/18/2019,9.148.823,"522.945.265,55",10.540.323,"455.304.472,65",-1.391.500,"67.640.792,90"
07/17/2019,9.125.310,"434.180.965,01",8.496.020,"277.373.496,91",629.290,"156.807.468,10"
07/16/2019,10.274.270,"493.410.658,82",8.508.617,"424.090.663,67",1.765.653,"69.319.995,15"
07/15/2019,4.026.720,"194.827.819,22",6.669.980,"222.929.378,12",-2.643.260,"-28.101.558,90"
07/12/2019,11.466.170,"549.294.480,70",4.272.380,"231.187.278,70",7.193.790,"318.107.202,00"
07/11/2019,12.642.186,"467.882.503,15",12.190.696,"379.388.453,05",451.490,"88.494.050,10"
07/10/2019,13.462.958,"590.056.859,25",9.984.208,"403.590.386,85",3.478.750,"186.466.472,40"
07/09/2019,15.959.313,"589.480.700,40",15.185.105,"508.980.893,60",774.208,"80.499.806,80"
07/08/2019,15.231.030,"581.815.787,23",10.908.700,"401.906.091,13",4.322.330,"179.909.696,10"
07/05/2019,10.008.918,"468.350.268,98",8.526.968,"401.939.731,48",1.481.950,"66.410.537,50"
07/04/2019,13.964.116,"455.205.695,97",10.340.016,"349.346.523,77",3.624.100,"105.859.172,20"
07/03/2019,9.477.880,"447.976.625,85",12.637.627,"479.836.237,60",-3.159.747,"-31.859.611,75"
07/02/2019,12.217.656,"557.875.853,55",20.070.836,"622.136.533,65",-7.853.180,"-64.260.680,10"
07/01/2019,6.878.660,"404.127.233,16",11.658.702,"526.918.291,16",-4.780.042,"-122.791.058,00"
06/28/2019,15.589.847,"694.247.952,08",11.552.667,"588.904.443,18",4.037.180,"105.343.508,90"
06/27/2019,10.628.970,"460.641.868,37",7.653.530,"393.985.198,17",2.975.440,"66.656.670,20"
06/26/2019,12.800.300,"580.674.942,99",9.277.380,"422.395.065,89",3.522.920,"158.279.877,10"
06/25/2019,13.011.349,"534.317.778,21",14.765.249,"583.246.183,91",-1.753.900,"-48.928.405,70"
06/24/2019,10.456.710,"402.956.899,46",10.560.930,"392.486.574,51",-104.220,"10.470.324,95"
06/21/2019,57.194.015,"1.649.991.246,30",77.528.075,"2.006.226.793,00",-20.334.060,"-356.235.546,70"
06/20/2019,17.521.210,"564.045.152,19",15.288.520,"580.363.619,59",2.232.690,"-16.318.467,40"
06/19/2019,18.537.250,"743.625.912,70",16.365.020,"715.975.515,90",2.172.230,"27.650.396,80"
06/18/2019,20.417.590,"691.541.053,11",19.265.790,"673.195.017,91",1.151.800,"18.346.035,20"
06/17/2019,15.128.207,"705.823.536,17",13.313.647,"604.656.585,47",1.814.560,"101.166.950,70"
06/14/2019,9.378.950,"492.516.367,91",15.320.060,"564.833.215,51",-5.941.110,"-72.316.847,60"
06/13/2019,6.308.700,"367.608.684,67",8.477.180,"441.561.165,07",-2.168.480,"-73.952.480,40"
06/12/2019,9.319.886,"365.113.446,45",8.290.676,"380.369.857,95",1.029.210,"-15.256.411,50"
06/11/2019,14.513.480,"546.702.493,00",8.993.173,"438.085.287,50",5.520.307,"108.617.205,50"
06/10/2019,15.534.323,"493.859.296,40",11.800.336,"393.084.299,65",3.733.987,"100.774.996,75"
06/07/2019,10.001.812,"430.586.519,24",11.587.412,"532.418.604,14",-1.585.600,"-101.832.084,90"
06/06/2019,9.550.857,"547.299.190,45",12.954.719,"706.882.078,55",-3.403.862,"-159.582.888,10"
06/05/2019,9.055.910,"267.454.791,30",6.162.360,"217.464.889,20",2.893.550,"49.989.902,10"
06/04/2019,11.992.419,"416.525.695,27",9.433.869,"302.573.782,97",2.558.550,"113.951.912,30"
06/03/2019,13.246.280,"680.893.339,94",9.315.662,"546.594.088,64",3.930.618,"134.299.251,30"
05/31/2019,11.147.952,"514.074.040,84",5.702.122,"314.974.518,44",5.445.830,"199.099.522,40"
05/30/2019,16.656.108,"564.906.370,20",24.167.739,"1.400.798.630,60",-7.511.631,"-835.892.260,40"
05/29/2019,11.350.693,"572.144.126,85",9.196.603,"440.276.691,85",2.154.090,"131.867.435,00"
05/28/2019,17.804.900,"778.528.753,60",16.488.850,"758.713.641,80",1.316.050,"19.815.111,80"
05/27/2019,8.376.305,"570.576.172,93",8.371.015,"520.999.345,03",5.290,"49.576.827,90"
05/24/2019,12.953.966,"486.183.809,51",19.969.666,"776.882.400,91",-7.015.700,"-290.698.591,40"
05/23/2019,39.412.546,"1.435.225.026,94",43.616.446,"1.523.051.838,24",-4.203.900,"-87.826.811,30"
05/22/2019,12.485.390,"518.742.419,00",15.847.350,"655.899.081,00",-3.361.960,"-137.156.662,00"
05/21/2019,62.266.223,"6.287.640.522,00",16.211.505,"694.333.430,00",46.054.718,"5.593.307.092,00"
05/20/2019,8.533.220,"461.148.179,00",10.224.500,"487.874.826,00",-1.691.280,"-26.726.647,00"
05/17/2019,12.685.570,"485.804.872,00",11.558.550,"474.921.155,00",1.127.020,"10.883.717,00"
05/16/2019,12.564.878,"523.042.564,00",17.881.030,"681.475.135,00",-5.316.152,"-158.432.571,00"
05/15/2019,8.759.350,"362.876.448,00",15.608.430,"568.614.120,30",-6.849.080,"-205.737.672,30"
05/14/2019,9.512.800,"482.450.281,00",17.434.560,"710.178.301,00",-7.921.760,"-227.728.020,00"
05/13/2019,13.839.890,"530.618.658,00",20.483.350,"741.818.562,00",-6.643.460,"-211.199.904,00"
05/10/2019,6.614.630,"296.361.445,00",13.579.293,"528.316.334,00",-6.964.663,"-231.954.889,00"
05/09/2019,20.301.840,"711.810.594,00",58.531.292,"3.843.403.492,00",-38.229.452,"-3.131.592.898,00"
05/08/2019,12.238.010,"533.838.421,00",16.456.510,"627.392.318,00",-4.218.500,"-93.553.897,00"
05/07/2019,15.995.680,"712.808.369,00",19.041.080,"759.589.506,00",-3.045.400,"-46.781.137,00"
05/06/2019,6.219.600,"317.543.354,00",4.073.430,"231.962.874,00",2.146.170,"85.580.480,00"
05/03/2019,9.535.590,"441.323.863,00",8.598.040,"386.677.048,00",937.550,"54.646.815,00"
05/02/2019,13.666.492,"575.847.982,00",14.500.792,"530.117.650,00",-834.300,"45.730.332,00"
04/26/2019,6.159.752,"342.902.874,00",5.413.662,"293.362.258,00",746.090,"49.540.616,00"
04/25/2019,9.057.300,"350.085.728,00",10.334.240,"352.342.557,00",-1.276.940,"-2.256.829,00"
04/24/2019,11.923.790,"466.973.492,00",8.559.430,"293.790.199,00",3.364.360,"173.183.293,00"
04/23/2019,10.937.790,"798.642.697,00",17.706.550,"1.006.365.032,00",-6.768.760,"-207.722.335,00"
04/22/2019,6.420.230,"351.414.954,00",5.448.520,"264.872.316,00",971.710,"86.542.638,00"
04/19/2019,2.915.420,"108.403.042,00",4.180.550,"139.267.811,00",-1.265.130,"-30.864.769,00"
04/18/2019,7.737.010,"387.393.368,00",5.131.330,"214.057.889,00",2.605.680,"173.335.479,00"
04/17/2019,15.656.418,"808.934.651,00",13.041.908,"678.139.138,00",2.614.510,"130.795.513,00"
04/16/2019,13.027.300,"572.832.169,83",9.056.980,"379.988.769,83",3.970.320,"192.843.400,00"
04/12/2019,6.975.220,"331.564.400,00",7.195.984,"292.158.221,00",-220.764,"39.406.179,00"
04/11/2019,4.709.780,"285.477.680,00",7.383.690,"356.011.595,00",-2.673.910,"-70.533.915,00"
04/10/2019,7.237.240,"376.696.161,00",7.680.950,"306.554.000,00",-443.710,"70.142.161,00"
04/09/2019,8.528.170,"538.479.290,00",15.133.200,"822.299.305,00",-6.605.030,"-283.820.015,00"
04/08/2019,10.370.282,"498.356.693,00",7.792.462,"342.241.312,00",2.577.820,"156.115.381,00"
04/05/2019,9.015.136,"444.157.278,00",13.000.156,"504.367.781,00",-3.985.020,"-60.210.503,00"
04/04/2019,10.087.850,"351.724.738,00",10.694.780,"375.398.821,00",-606.930,"-23.674.083,00"
04/03/2019,14.372.890,"426.758.883,00",11.597.510,"452.227.540,00",2.775.380,"-25.468.657,00"
04/02/2019,16.325.690,"779.352.239,00",12.852.060,"522.676.689,00",3.473.630,"256.675.550,00"
