Ngày,Tổng KL mua (CP),Tổng GT mua (nghìn VND),Tổng KL bán (CP),Tổng GT bán (nghìn VND),Tổng KL ròng (CP),Tổng GT ròng (nghìn VND)
08/09/2017,9.037.020,"332.029.186,00",5.574.080,"135.312.282,00",3.462.940,"196.716.904,00"
08/08/2017,4.296.420,"150.594.932,00",12.321.220,"294.881.958,00",-8.024.800,"-144.287.026,00"
08/07/2017,3.435.370,"144.165.718,00",10.734.590,"276.292.441,00",-7.299.220,"-132.126.723,00"
08/04/2017,4.403.170,"219.814.735,00",5.709.560,"214.927.392,00",-1.306.390,"4.887.343,00"
08/03/2017,6.304.470,"242.022.570,00",7.443.820,"245.589.932,00",-1.139.350,"-3.567.362,00"
08/02/2017,5.638.850,"202.465.903,00",27.494.710,"509.993.885,00",-21.855.860,"-307.527.982,00"
08/01/2017,4.781.410,"155.501.451,00",8.653.460,"236.404.572,00",-3.872.050,"-80.903.121,00"
07/31/2017,6.410.330,"156.538.230,00",7.222.480,"212.536.742,00",-812.150,"-55.998.512,00"
07/28/2017,7.636.990,"298.851.062,00",11.205.400,"329.523.799,00",-3.568.410,"-30.672.737,00"
07/27/2017,4.433.730,"207.527.576,00",10.547.700,"310.885.811,00",-6.113.970,"-103.358.235,00"
07/26/2017,6.209.180,"353.736.509,00",8.251.976,"363.105.520,00",-2.042.796,"-9.369.011,00"
07/25/2017,13.570.090,"339.643.189,00",5.948.640,"161.634.214,00",7.621.450,"178.008.975,00"
07/24/2017,5.935.400,"267.513.523,00",9.188.910,"203.334.005,00",-3.253.510,"64.179.518,00"
07/21/2017,6.764.740,"254.961.213,00",21.120.800,"396.388.220,00",-14.356.060,"-141.427.007,00"
07/20/2017,4.836.820,"190.765.900,00",8.583.460,"226.043.552,00",-3.746.640,"-35.277.652,00"
07/19/2017,7.709.650,"252.578.618,00",6.387.600,"187.652.353,00",1.322.050,"64.926.265,00"
07/18/2017,11.598.730,"235.974.459,00",13.765.900,"276.832.274,00",-2.167.170,"-40.857.815,00"
07/17/2017,10.336.190,"358.139.604,00",6.011.180,"142.238.938,00",4.325.010,"215.900.666,00"
07/14/2017,5.234.310,"132.528.836,00",6.786.730,"95.388.106,00",-1.552.420,"37.140.730,00"
07/13/2017,6.434.110,"165.881.618,00",3.441.600,"98.213.918,00",2.992.510,"67.667.700,00"
07/12/2017,6.546.970,"208.710.531,00",7.129.210,"148.977.411,00",-582.240,"59.733.120,00"
07/11/2017,7.407.630,"205.434.746,00",9.042.080,"194.224.580,00",-1.634.450,"11.210.166,00"
07/10/2017,8.381.450,"257.563.724,00",7.562.740,"219.435.175,00",818.710,"38.128.549,00"
07/07/2017,9.718.500,"299.517.527,00",5.459.500,"123.459.046,00",4.259.000,"176.058.481,00"
07/06/2017,7.300.240,"190.209.337,00",6.500.710,"118.128.807,00",799.530,"72.080.530,00"
07/05/2017,7.611.180,"171.837.463,00",5.706.960,"131.233.957,00",1.904.220,"40.603.506,00"
07/04/2017,11.075.770,"150.151.002,00",18.743.210,"193.222.682,00",-7.667.440,"-43.071.680,00"
07/03/2017,9.773.630,"274.839.117,00",8.053.886,"177.940.336,00",1.719.744,"96.898.781,00"
06/30/2017,8.399.027,"151.828.240,00",8.683.470,"213.362.319,00",-284.443,"-61.534.079,00"
06/29/2017,14.901.660,"316.141.144,00",7.247.960,"152.924.304,00",7.653.700,"163.216.840,00"
06/28/2017,7.250.320,"245.002.010,00",7.176.130,"153.870.957,00",74.190,"91.131.053,00"
06/27/2017,10.194.740,"200.450.654,00",9.446.400,"205.384.028,00",748.340,"-4.933.374,00"
06/26/2017,10.701.760,"210.164.466,00",10.807.618,"286.204.960,00",-105.858,"-76.040.494,00"
06/23/2017,5.695.760,"214.900.085,00",8.036.120,"268.261.639,00",-2.340.360,"-53.361.554,00"
06/22/2017,7.343.500,"267.888.412,00",17.587.910,"365.284.972,00",-10.244.410,"-97.396.560,00"
06/21/2017,20.425.110,"261.714.397,00",21.870.830,"340.790.517,00",-1.445.720,"-79.076.120,00"
06/20/2017,13.825.274,"279.772.667,00",8.302.426,"359.659.761,00",5.522.848,"-79.887.094,00"
06/19/2017,6.751.080,"220.580.056,00",11.063.760,"290.417.847,00",-4.312.680,"-69.837.791,00"
06/16/2017,10.802.130,"277.186.672,00",7.379.104,"342.937.270,00",3.423.026,"-65.750.598,00"
06/15/2017,8.747.500,"266.548.346,00",11.682.210,"317.549.520,00",-2.934.710,"-51.001.174,00"
06/14/2017,11.884.398,"384.680.283,00",9.548.513,"246.569.890,00",2.335.885,"138.110.393,00"
06/13/2017,7.106.810,"419.811.230,00",8.794.420,"380.568.390,00",-1.687.610,"39.242.840,00"
06/12/2017,2.899.650,"95.445.661,00",9.463.680,"253.745.521,00",-6.564.030,"-158.299.860,00"
06/09/2017,4.692.760,"198.400.194,00",8.151.700,"258.617.486,00",-3.458.940,"-60.217.292,00"
06/08/2017,4.854.650,"104.600.244,00",65.234.638,"942.971.581,00",-60.379.988,"-838.371.337,00"
06/07/2017,8.884.930,"528.062.310,00",11.434.525,"261.296.597,00",-2.549.595,"266.765.713,00"
06/06/2017,8.039.930,"388.236.289,00",4.585.240,"164.381.835,00",3.454.690,"223.854.454,00"
06/05/2017,13.544.120,"498.774.744,00",9.365.421,"291.033.328,00",4.178.699,"207.741.416,00"
06/02/2017,6.401.740,"502.005.150,00",9.609.180,"443.904.153,00",-3.207.440,"58.100.997,00"
06/01/2017,5.584.110,"448.440.413,00",5.847.760,"283.547.683,00",-263.650,"164.892.730,00"
05/31/2017,5.925.720,"230.551.478,00",9.148.930,"409.946.311,00",-3.223.210,"-179.394.833,00"
05/30/2017,8.341.590,"403.330.220,00",16.792.400,"538.249.180,00",-8.450.810,"-134.918.960,00"
05/29/2017,7.244.410,"326.041.336,00",5.114.830,"290.101.653,00",2.129.580,"35.939.683,00"
05/26/2017,4.936.280,"305.358.384,00",3.985.430,"317.358.420,00",950.850,"-12.000.036,00"
05/25/2017,8.490.290,"489.246.954,00",8.144.560,"384.056.167,00",345.730,"105.190.787,00"
05/24/2017,24.007.640,"805.867.440,00",19.111.360,"386.277.497,00",4.896.280,"419.589.943,00"
05/23/2017,7.042.760,"413.078.311,00",15.555.720,"446.274.408,00",-8.512.960,"-33.196.097,00"
05/22/2017,6.582.990,"199.610.865,00",21.713.580,"804.402.387,00",-15.130.590,"-604.791.522,00"
05/19/2017,10.450.680,"989.873.174,00",9.788.970,"746.534.904,00",661.710,"243.338.270,00"
05/18/2017,9.474.140,"589.381.229,00",9.792.690,"618.655.644,00",-318.550,"-29.274.415,00"
05/17/2017,6.932.840,"564.845.457,00",12.425.801,"628.192.773,00",-5.492.961,"-63.347.316,00"
05/16/2017,9.829.560,"723.748.249,00",13.865.730,"872.614.853,00",-4.036.170,"-148.866.604,00"
05/15/2017,5.471.660,"387.133.662,00",9.176.880,"715.607.044,00",-3.705.220,"-328.473.382,00"
05/12/2017,6.506.450,"511.586.186,00",7.079.290,"366.238.351,00",-572.840,"145.347.835,00"
05/11/2017,16.309.120,"735.111.876,00",8.295.990,"462.603.660,00",8.013.130,"272.508.216,00"
05/10/2017,6.072.470,"297.971.182,00",10.220.520,"333.608.872,00",-4.148.050,"-35.637.690,00"
05/09/2017,6.468.270,"405.428.568,00",10.265.980,"386.643.742,00",-3.797.710,"18.784.826,00"
05/08/2017,7.153.570,"473.775.238,00",10.013.460,"535.879.548,00",-2.859.890,"-62.104.310,00"
05/05/2017,6.752.870,"666.821.077,00",6.124.430,"111.042.629,00",628.440,"555.778.448,00"
05/04/2017,5.673.915,"474.858.047,00",9.140.570,"317.991.102,00",-3.466.655,"156.866.945,00"
05/03/2017,5.248.930,"558.254.386,00",10.848.560,"637.861.997,00",-5.599.630,"-79.607.611,00"
04/28/2017,5.847.450,"235.258.683,00",5.837.860,"200.024.780,00",9.590,"35.233.903,00"
04/27/2017,11.982.651,"638.557.609,00",12.994.322,"502.499.599,00",-1.011.671,"136.058.010,00"
04/26/2017,7.820.320,"706.329.323,00",7.080.270,"593.053.330,00",740.050,"113.275.993,00"
04/25/2017,10.752.340,"627.981.041,00",10.740.880,"382.437.880,00",11.460,"245.543.161,00"
04/24/2017,10.160.492,"546.200.753,00",4.733.690,"301.369.434,00",5.426.802,"244.831.319,00"
04/21/2017,10.986.960,"968.057.722,00",6.953.040,"587.076.233,00",4.033.920,"380.981.489,00"
04/20/2017,6.716.400,"335.539.183,00",4.209.010,"329.012.600,00",2.507.390,"6.526.583,00"
04/19/2017,5.972.370,"340.914.359,00",6.049.490,"331.721.205,00",-77.120,"9.193.154,00"
04/18/2017,14.691.700,"675.848.627,00",10.807.510,"540.720.883,00",3.884.190,"135.127.744,00"
04/17/2017,10.998.570,"871.740.839,00",6.679.490,"562.128.628,00",4.319.080,"309.612.211,00"
04/14/2017,14.766.867,"493.147.419,00",7.786.087,"244.889.680,00",6.980.780,"248.257.739,00"
04/13/2017,6.752.190,"374.801.748,00",10.137.120,"485.762.453,00",-3.384.930,"-110.960.705,00"
04/12/2017,6.819.130,"451.848.868,00",27.018.688,"331.239.600,00",-20.199.558,"120.609.268,00"
04/11/2017,5.817.131,"175.899.293,00",7.407.881,"272.468.100,00",-1.590.750,"-96.568.807,00"
04/10/2017,6.328.520,"369.701.374,00",5.863.890,"440.289.441,00",464.630,"-70.588.067,00"
04/07/2017,5.143.100,"306.989.037,00",13.569.560,"239.987.189,00",-8.426.460,"67.001.848,00"
04/05/2017,5.034.810,"267.039.328,00",11.271.320,"250.400.081,00",-6.236.510,"16.639.247,00"
04/04/2017,12.503.650,"231.347.759,00",12.674.270,"470.377.053,00",-170.620,"-239.029.294,00"
04/03/2017,5.268.720,"313.245.785,00",5.769.370,"297.083.921,00",-500.650,"16.161.864,00"
03/31/2017,3.723.440,"116.043.988,00",5.375.900,"164.968.054,00",-1.652.460,"-48.924.066,00"
03/30/2017,3.158.820,"75.433.029,00",6.356.440,"275.952.031,00",-3.197.620,"-200.519.002,00"
03/29/2017,8.413.870,"329.547.917,00",9.172.126,"340.192.534,00",-758.256,"-10.644.617,00"
03/28/2017,5.615.790,"107.404.854,00",23.924.905,"517.474.642,00",-18.309.115,"-410.069.788,00"
03/27/2017,9.398.160,"281.033.913,00",16.719.780,"458.262.329,00",-7.321.620,"-177.228.416,00"
03/24/2017,10.742.850,"249.838.738,00",16.475.020,"418.683.985,00",-5.732.170,"-168.845.247,00"
03/23/2017,9.963.500,"336.890.373,00",7.634.480,"349.417.114,00",2.329.020,"-12.526.741,00"
03/22/2017,11.565.620,"293.281.699,00",8.364.810,"404.210.026,00",3.200.810,"-110.928.327,00"
03/21/2017,8.370.610,"295.371.131,00",23.629.724,"545.395.611,00",-15.259.114,"-250.024.480,00"
03/20/2017,5.710.410,"464.933.656,00",8.071.473,"378.794.449,00",-2.361.063,"86.139.207,00"
03/17/2017,6.497.470,"368.036.637,00",4.890.140,"193.505.754,00",1.607.330,"174.530.883,00"
03/16/2017,6.856.760,"633.043.082,00",5.892.120,"328.944.531,00",964.640,"304.098.551,00"
03/15/2017,4.667.760,"424.187.908,00",6.718.920,"335.970.953,00",-2.051.160,"88.216.955,00"
03/14/2017,4.714.280,"333.592.457,00",2.870.020,"172.488.311,00",1.844.260,"161.104.146,00"
03/13/2017,5.151.880,"267.456.790,00",7.654.200,"310.068.287,00",-2.502.320,"-42.611.497,00"
03/10/2017,5.019.440,"243.446.853,00",4.984.840,"237.326.754,00",34.600,"6.120.099,00"
03/09/2017,9.923.290,"455.924.132,00",7.059.310,"227.838.842,00",2.863.980,"228.085.290,00"
03/08/2017,7.016.880,"332.452.716,00",13.128.810,"538.217.655,00",-6.111.930,"-205.764.939,00"
03/07/2017,6.206.270,"333.790.102,00",14.865.620,"449.504.334,00",-8.659.350,"-115.714.232,00"
03/06/2017,10.189.330,"327.629.390,00",15.326.650,"485.159.262,00",-5.137.320,"-157.529.872,00"
03/03/2017,5.069.840,"323.778.130,00",7.329.730,"224.212.366,00",-2.259.890,"99.565.764,00"
03/02/2017,4.717.870,"227.763.897,00",9.872.774,"272.665.096,00",-5.154.904,"-44.901.199,00"
03/01/2017,5.720.520,"220.106.877,00",4.416.690,"253.821.733,00",1.303.830,"-33.714.856,00"
02/28/2017,6.082.550,"158.267.809,00",10.883.223,"299.690.614,00",-4.800.673,"-141.422.805,00"
02/27/2017,3.431.200,"101.130.810,00",4.443.880,"209.511.781,00",-1.012.680,"-108.380.971,00"
02/24/2017,4.656.340,"244.072.219,00",8.673.560,"272.264.912,00",-4.017.220,"-28.192.693,00"
02/23/2017,8.153.512,"305.194.727,00",4.562.420,"178.070.541,00",3.591.092,"127.124.186,00"
02/22/2017,9.731.428,"253.875.120,00",5.647.560,"268.745.767,00",4.083.868,"-14.870.647,00"
02/21/2017,7.571.400,"235.779.448,00",7.063.530,"242.410.773,00",507.870,"-6.631.325,00"
02/20/2017,6.855.450,"246.965.759,00",12.610.710,"310.498.484,00",-5.755.260,"-63.532.725,00"
02/17/2017,3.618.870,"143.654.832,00",8.223.081,"340.852.747,00",-4.604.211,"-197.197.915,00"
02/16/2017,5.458.390,"200.068.520,00",6.644.200,"235.127.882,00",-1.185.810,"-35.059.362,00"
02/15/2017,4.885.730,"110.285.438,00",6.167.880,"191.651.870,00",-1.282.150,"-81.366.432,00"
02/14/2017,8.806.420,"99.008.151,00",5.046.990,"179.687.791,00",3.759.430,"-80.679.640,00"
02/13/2017,3.438.860,"85.573.405,00",4.465.280,"162.218.686,00",-1.026.420,"-76.645.281,00"
02/10/2017,3.198.750,"152.516.735,00",7.120.220,"193.760.182,00",-3.921.470,"-41.243.447,00"
02/09/2017,3.289.940,"137.164.436,00",6.231.220,"224.025.669,00",-2.941.280,"-86.861.233,00"
02/08/2017,4.053.260,"154.375.029,00",22.824.920,"224.381.644,00",-18.771.660,"-70.006.615,00"
02/07/2017,4.823.940,"173.369.269,00",6.563.020,"257.145.995,00",-1.739.080,"-83.776.726,00"
02/06/2017,3.286.420,"141.585.456,00",4.191.050,"135.373.840,00",-904.630,"6.211.616,00"
02/03/2017,3.402.900,"120.115.701,00",4.102.570,"138.797.498,00",-699.670,"-18.681.797,00"
02/02/2017,2.675.780,"76.224.244,00",3.644.590,"75.235.311,00",-968.810,"988.933,00"
01/25/2017,3.852.800,"106.013.836,00",4.914.560,"110.768.127,00",-1.061.760,"-4.754.291,00"
01/24/2017,4.288.170,"163.107.767,00",5.137.770,"197.757.287,00",-849.600,"-34.649.520,00"
01/23/2017,6.420.142,"187.261.793,00",4.354.130,"176.692.829,00",2.066.012,"10.568.964,00"
01/20/2017,7.745.850,"218.797.060,00",7.286.530,"235.490.271,00",459.320,"-16.693.211,00"
01/19/2017,6.064.160,"187.471.154,00",3.397.140,"119.328.719,00",2.667.020,"68.142.435,00"
01/18/2017,2.478.040,"75.065.708,00",2.178.040,"66.693.402,00",300.000,"8.372.306,00"
01/17/2017,3.673.830,"130.995.911,00",3.258.650,"106.673.491,00",415.180,"24.322.420,00"
01/16/2017,2.262.120,"92.298.482,00",2.158.510,"70.248.473,00",103.610,"22.050.009,00"
01/13/2017,5.636.900,"167.420.896,00",6.131.630,"170.670.307,00",-494.730,"-3.249.411,00"
01/12/2017,5.035.110,"135.670.805,00",5.748.980,"113.670.566,00",-713.870,"22.000.239,00"
01/11/2017,9.206.111,"425.278.032,00",8.465.190,"376.445.569,00",740.921,"48.832.463,00"
01/10/2017,2.711.940,"103.641.812,00",4.401.752,"92.876.665,00",-1.689.812,"10.765.147,00"
01/09/2017,13.170.990,"537.357.550,00",10.642.840,"411.549.345,00",2.528.150,"125.808.205,00"
01/06/2017,5.732.420,"199.658.006,00",4.186.700,"104.988.151,00",1.545.720,"94.669.855,00"
01/05/2017,5.632.416,"201.248.832,00",4.567.910,"115.540.949,00",1.064.506,"85.707.883,00"
01/04/2017,10.235.034,"273.792.475,00",7.688.130,"175.757.444,00",2.546.904,"98.035.031,00"
01/03/2017,6.183.066,"201.320.964,00",1.642.500,"66.565.182,00",4.540.566,"134.755.782,00"
12/30/2016,5.510.166,"166.792.444,00",8.731.605,"564.020.717,00",-3.221.439,"-397.228.273,00"
12/29/2016,2.132.890,"94.845.224,00",5.125.740,"199.343.541,00",-2.992.850,"-104.498.317,00"
12/28/2016,2.251.130,"114.123.340,00",6.969.992,"288.092.446,00",-4.718.862,"-173.969.106,00"
12/27/2016,3.641.330,"129.968.284,00",14.481.215,"451.984.226,00",-10.839.885,"-322.015.942,00"
12/26/2016,4.650.270,"158.993.276,00",4.386.450,"179.569.673,00",263.820,"-20.576.397,00"
12/23/2016,7.119.176,"195.868.348,00",5.285.060,"156.670.246,00",1.834.116,"39.198.102,00"
12/22/2016,2.878.090,"85.471.770,00",6.538.860,"231.207.760,00",-3.660.770,"-145.735.990,00"
12/21/2016,6.930.070,"201.746.026,00",9.166.890,"279.843.429,00",-2.236.820,"-78.097.403,00"
12/20/2016,1.712.210,"83.319.156,00",3.859.750,"150.448.181,00",-2.147.540,"-67.129.025,00"
12/19/2016,5.040.090,"127.444.838,00",6.745.550,"109.085.573,00",-1.705.460,"18.359.265,00"
12/16/2016,9.117.160,"199.978.511,00",9.108.510,"190.937.988,00",8.650,"9.040.523,00"
12/15/2016,12.320.050,"389.786.370,00",4.269.070,"62.823.993,00",8.050.980,"326.962.377,00"
12/14/2016,6.777.920,"197.058.357,00",14.657.560,"159.467.905,00",-7.879.640,"37.590.452,00"
12/13/2016,11.388.280,"317.141.627,00",8.624.690,"181.368.972,00",2.763.590,"135.772.655,00"
12/12/2016,6.237.230,"244.455.058,00",5.408.254,"152.940.418,00",828.976,"91.514.640,00"
12/09/2016,6.067.610,"235.270.858,00",2.844.290,"57.395.680,00",3.223.320,"177.875.178,00"
12/08/2016,17.066.960,"434.129.442,00",1.372.170,"29.820.246,00",15.694.790,"404.309.196,00"
12/07/2016,6.949.690,"283.059.473,00",10.720.700,"279.794.572,00",-3.771.010,"3.264.901,00"
12/06/2016,3.579.462,"147.599.255,00",3.190.560,"67.188.622,00",388.902,"80.410.633,00"
12/05/2016,42.731.820,"763.899.600,00",51.379.880,"850.530.764,00",-8.648.060,"-86.631.164,00"
12/02/2016,4.707.990,"309.216.393,00",2.568.960,"79.482.595,00",2.139.030,"229.733.798,00"
12/01/2016,2.919.220,"164.023.499,00",4.454.280,"122.937.324,00",-1.535.060,"41.086.175,00"
11/30/2016,3.409.278,"138.267.757,00",33.405.220,"234.624.282,00",-29.995.942,"-96.356.525,00"
11/29/2016,3.134.450,"153.267.221,00",1.668.140,"25.675.222,00",1.466.310,"127.591.999,00"
11/28/2016,4.049.910,"342.045.002,00",1.535.760,"115.764.028,00",2.514.150,"226.280.974,00"
11/25/2016,5.031.451,"351.458.385,00",2.032.670,"55.888.279,00",2.998.781,"295.570.106,00"
11/24/2016,3.018.350,"157.546.140,00",1.614.180,"59.057.426,00",1.404.170,"98.488.714,00"
11/23/2016,6.506.050,"298.984.103,00",5.722.230,"108.276.598,00",783.820,"190.707.505,00"
11/22/2016,3.648.720,"225.432.985,00",7.111.820,"81.320.333,00",-3.463.100,"144.112.652,00"
11/21/2016,2.881.910,"230.005.584,00",1.268.030,"29.070.102,00",1.613.880,"200.935.482,00"
11/18/2016,4.285.770,"202.035.639,00",2.275.660,"57.028.720,00",2.010.110,"145.006.919,00"
11/17/2016,4.250.060,"173.491.156,00",5.540.290,"110.472.668,00",-1.290.230,"63.018.488,00"
11/16/2016,4.253.480,"139.258.626,00",3.354.390,"78.921.117,00",899.090,"60.337.509,00"
11/15/2016,1.682.240,"99.131.033,00",3.136.280,"55.805.443,00",-1.454.040,"43.325.590,00"
11/14/2016,3.368.389,"163.987.537,00",4.244.320,"65.498.801,00",-875.931,"98.488.736,00"
11/11/2016,5.565.380,"201.801.078,00",10.663.160,"88.595.606,00",-5.097.780,"113.205.472,00"
11/10/2016,3.249.440,"109.793.160,00",6.469.200,"106.888.149,00",-3.219.760,"2.905.011,00"
11/09/2016,4.114.770,"136.444.280,00",5.565.230,"139.469.561,00",-1.450.460,"-3.025.281,00"
11/08/2016,1.369.210,"56.504.856,00",7.726.790,"83.863.982,00",-6.357.580,"-27.359.126,00"
11/07/2016,2.630.440,"73.399.222,00",10.916.200,"113.125.851,00",-8.285.760,"-39.726.629,00"
11/04/2016,1.163.370,"63.583.125,00",3.928.470,"26.417.472,00",-2.765.100,"37.165.653,00"
11/03/2016,9.025.710,"254.407.008,00",5.801.440,"89.103.586,00",3.224.270,"165.303.422,00"
11/02/2016,2.530.010,"94.895.336,00",6.726.520,"126.764.402,00",-4.196.510,"-31.869.066,00"
11/01/2016,3.403.680,"114.123.946,00",3.902.390,"89.562.065,00",-498.710,"24.561.881,00"
10/31/2016,5.901.690,"117.598.627,00",4.180.520,"81.651.086,00",1.721.170,"35.947.541,00"
10/28/2016,3.327.700,"87.575.326,00",4.905.040,"112.649.246,00",-1.577.340,"-25.073.920,00"
10/27/2016,4.375.250,"174.024.033,00",4.515.950,"127.432.221,00",-140.700,"46.591.812,00"
10/26/2016,2.271.700,"78.628.284,00",1.718.600,"50.938.602,00",553.100,"27.689.682,00"
10/25/2016,5.415.979,"149.472.959,00",2.707.350,"78.950.991,00",2.708.629,"70.521.968,00"
10/24/2016,10.520.231,"435.371.621,00",11.635.690,"133.100.871,00",-1.115.459,"302.270.750,00"
10/21/2016,4.099.160,"119.195.110,00",5.718.640,"99.206.826,00",-1.619.480,"19.988.284,00"
10/20/2016,14.575.009,"553.811.920,00",3.370.840,"69.565.005,00",11.204.169,"484.246.915,00"
10/19/2016,24.241.850,"962.775.644,00",9.406.330,"257.266.302,00",14.835.520,"705.509.342,00"
10/18/2016,21.747.570,"778.649.254,00",2.000.430,"56.119.140,00",19.747.140,"722.530.114,00"
06/30/2016,6.975.330,"144.045.137,00",5.093.056,"133.771.050,00",1.882.274,"10.274.087,00"
06/29/2016,4.801.610,"135.385.649,00",6.173.050,"121.723.354,00",-1.371.440,"13.662.295,00"
06/28/2016,3.974.690,"132.645.805,00",5.460.700,"127.081.407,00",-1.486.010,"5.564.398,00"
06/27/2016,4.951.000,"123.969.737,00",2.087.151,"63.142.971,00",2.863.849,"60.826.766,00"
06/24/2016,8.363.210,"212.309.831,00",8.420.760,"219.927.932,00",-57.550,"-7.618.101,00"
06/23/2016,3.678.790,"86.545.888,00",5.342.450,"148.830.681,00",-1.663.660,"-62.284.793,00"
06/22/2016,1.685.490,"39.712.020,00",3.512.740,"84.464.474,00",-1.827.250,"-44.752.454,00"
06/21/2016,2.493.920,"80.276.842,00",5.172.080,"147.281.398,00",-2.678.160,"-67.004.556,00"
06/20/2016,3.882.300,"84.039.863,00",3.040.790,"83.543.075,00",841.510,"496.788,00"
06/17/2016,6.261.370,"131.906.795,00",4.109.260,"110.872.455,00",2.152.110,"21.034.340,00"
06/16/2016,3.856.610,"78.481.233,00",4.064.180,"113.051.350,00",-207.570,"-34.570.117,00"
06/15/2016,3.898.050,"92.341.182,00",3.583.620,"79.470.726,00",314.430,"12.870.456,00"
06/14/2016,6.579.996,"124.860.338,00",4.356.026,"87.125.358,00",2.223.970,"37.734.980,00"
06/13/2016,3.204.120,"66.423.716,00",2.573.950,"53.356.971,00",630.170,"13.066.745,00"
06/10/2016,3.449.170,"70.345.482,00",3.828.080,"76.235.746,00",-378.910,"-5.890.264,00"
06/09/2016,3.376.760,"73.614.699,00",5.393.110,"102.270.779,00",-2.016.350,"-28.656.080,00"
06/08/2016,6.338.770,"165.360.863,00",9.018.300,"209.531.509,00",-2.679.530,"-44.170.646,00"
06/07/2016,2.691.950,"53.842.378,00",4.253.790,"79.005.782,00",-1.561.840,"-25.163.404,00"
06/06/2016,4.345.610,"116.191.597,00",3.707.830,"149.870.891,00",637.780,"-33.679.294,00"
06/03/2016,3.372.790,"79.849.320,00",4.423.410,"77.016.701,00",-1.050.620,"2.832.619,00"
06/02/2016,3.467.620,"57.018.982,00",3.934.044,"57.011.776,00",-466.424,"7.206,00"
06/01/2016,2.702.120,"63.176.573,00",2.886.170,"62.998.543,00",-184.050,"178.030,00"
05/31/2016,2.424.680,"66.935.290,00",4.795.970,"82.316.476,00",-2.371.290,"-15.381.186,00"
05/30/2016,3.191.950,"71.269.329,00",5.784.200,"90.980.162,00",-2.592.250,"-19.710.833,00"
05/27/2016,3.686.100,"77.643.836,00",3.486.000,"56.235.631,00",200.100,"21.408.205,00"
05/26/2016,2.943.530,"92.220.246,00",2.566.930,"78.437.445,00",376.600,"13.782.801,00"
